City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
283,Isla Aguada,MX,2022-05-23 00:10:05,18.7833,-91.4667,89.64,80,25,26.93
284,Hofn,IS,2022-05-23 00:10:05,64.2539,-15.2082,45.07,65,64,11.95
285,Cidreira,BR,2022-05-23 00:10:06,-30.1811,-50.2056,59.5,78,99,5.95
286,Zurrieq,MT,2022-05-23 00:10:06,35.8311,14.4742,67.96,94,20,9.22
287,Kununurra,AU,2022-05-23 00:10:06,-15.7667,128.7333,75.18,41,65,4.61
288,Hambantota,LK,2022-05-23 00:10:07,6.1241,81.1185,79.0,84,93,15.35
289,Tianpeng,CN,2022-05-23 00:10:07,30.9866,103.9393,70.72,82,72,2.13
290,Karakol,KG,2022-05-23 00:10:10,42.4907,78.3936,44.76,92,100,3.71
291,Maloy,NO,2022-05-23 00:10:10,61.9353,5.1136,54.73,74,100,12.39
292,Repatriacion,PY,2022-05-23 00:10:10,-25.5333,-55.95,58.51,77,99,4.97
293,Tubuala,PA,2022-05-23 00:10:11,9.5167,-79.0333,81.63,81,37,6.91
294,Bani,DO,2022-05-23 00:10:11,18.2833,-70.3333,79.86,84,54,8.66
295,Tshikapa,CD,2022-05-23 00:10:11,-6.4167,20.8,71.15,88,79,0.6
296,Goderich,CA,2022-05-23 00:10:11,43.7501,-81.7165,48.9,86,100,8.16
297,Ahipara,NZ,2022-05-23 00:10:12,-35.1667,173.1667,62.91,67,100,11.5
298,Mayskiy,RU,2022-05-23 00:10:12,47.6931,40.1025,49.41,93,36,9.1
299,Evensk,RU,2022-05-23 00:06:41,61.95,159.2333,41.31,81,99,4.03
300,Starominskaya,RU,2022-05-23 00:10:12,46.53,39.0497,50.85,94,38,7.52
301,Soyo,AO,2022-05-23 00:10:12,-6.1349,12.3689,74.3,82,78,7.4
302,Road Town,VG,2022-05-23 00:10:13,18.4167,-64.6167,80.69,78,53,16.64
303,Samarai,PG,2022-05-23 00:10:13,-10.6167,150.6667,82.18,74,21,7.58
304,Sakaiminato,JP,2022-05-23 00:10:13,35.55,133.2333,65.55,74,0,4.14
305,Gryfice,PL,2022-05-23 00:10:14,53.9165,15.2003,53.83,90,6,3.91
306,Dillon,US,2022-05-23 00:07:07,34.4166,-79.3712,82.38,76,55,7.96
307,Mehamn,NO,2022-05-23 00:10:14,71.0357,27.8492,39.11,90,89,5.39
308,Oskemen,KZ,2022-05-23 00:10:14,49.9565,82.6119,55.36,71,100,8.95
309,Marfino,RU,2022-05-23 00:10:15,55.7028,37.3822,35.85,64,0,6.71
310,Kuching,MY,2022-05-23 00:05:24,1.55,110.3333,77.22,100,20,2.3
311,Dossor,KZ,2022-05-23 00:10:15,47.5272,52.9811,59.05,90,49,15.5
312,Iberia,US,2022-05-23 00:10:15,29.9502,-91.7507,84.2,65,75,6.91
313,Aras,ES,2022-05-23 00:10:15,42.5617,-2.356,59.41,77,0,4.61
314,Verkhniye Tatyshly,RU,2022-05-23 00:10:16,56.2912,55.8575,31.32,93,71,5.7
315,Maceio,BR,2022-05-23 00:10:16,-9.6658,-35.7353,78.17,71,10,12.5
316,Luderitz,NA,2022-05-23 00:10:16,-26.6481,15.1594,59.86,57,15,6.17
317,Haimen,CN,2022-05-23 00:10:16,23.1935,116.6142,71.69,89,100,11.27
318,Launceston,AU,2022-05-23 00:10:17,-41.45,147.1667,45.16,93,58,5.75
319,Sangar,RU,2022-05-23 00:10:17,63.9242,127.4739,47.39,73,36,2.68
320,Alugan,PH,2022-05-23 00:10:17,12.2188,125.4808,81.95,79,71,8.23
321,Laurel,US,2022-05-23 00:07:29,39.0993,-76.8483,74.66,93,0,13.0
322,Olafsvik,IS,2022-05-23 00:10:17,64.8945,-23.7142,43.36,67,0,12.84
323,Saint Anthony,US,2022-05-23 00:10:18,45.0205,-93.218,58.78,39,100,9.22
324,Sungaipenuh,ID,2022-05-23 00:10:18,-2.0833,101.3833,64.56,86,85,2.24
325,Sulangan,PH,2022-05-23 00:10:18,11.1373,123.7228,83.03,72,98,4.32
326,The Valley,AI,2022-05-23 00:10:19,18.217,-63.0578,80.82,75,14,16.58
327,Sao Filipe,CV,2022-05-23 00:10:19,14.8961,-24.4956,71.82,75,7,5.79
328,Fengkou,CN,2022-05-23 00:10:19,30.0833,113.2667,69.73,74,44,5.08
329,Haverfordwest,GB,2022-05-23 00:10:19,51.8017,-4.9691,50.05,93,35,10.18
330,Kosmynino,RU,2022-05-23 00:10:20,57.5818,40.7643,36.88,95,66,7.07
331,Toguchin,RU,2022-05-23 00:10:20,55.2353,84.3858,51.08,70,97,10.87
332,Santiago Del Estero,AR,2022-05-23 00:10:20,-27.7951,-64.2615,64.18,48,0,8.28
333,Kiama,AU,2022-05-23 00:10:20,-34.6833,150.8667,60.39,93,99,3.0
334,Makat,KZ,2022-05-23 00:10:21,47.6469,53.3463,58.46,88,54,14.2
335,Oromocto,CA,2022-05-23 00:08:23,45.8351,-66.4792,65.91,86,66,8.01
336,Maamba,ZM,2022-05-23 00:10:21,-17.3667,27.15,52.97,47,0,4.85
337,Pa Sang,TH,2022-05-23 00:10:21,18.5262,98.9394,81.19,60,44,1.63
338,Coahuayana,MX,2022-05-23 00:10:21,18.7333,-103.6833,81.91,64,1,6.93
339,Malabo,GQ,2022-05-23 00:10:22,3.75,8.7833,79.0,87,94,7.87
340,Sistranda,NO,2022-05-23 00:10:22,63.7256,8.834,55.36,85,100,5.32
341,Taltal,CL,2022-05-23 00:10:22,-25.4,-70.4833,64.06,67,12,6.26
342,Limbang,MY,2022-05-23 00:10:23,4.75,115.0,78.91,93,99,0.45
343,Dingle,PH,2022-05-23 00:05:43,10.9995,122.6711,83.08,74,98,5.06
344,Morehead,US,2022-05-23 00:10:23,37.2711,-87.1764,64.15,75,100,0.0
345,Goose Creek,US,2022-05-23 00:07:09,32.981,-80.0326,78.98,87,75,10.36
346,Mezen,RU,2022-05-23 00:10:23,65.8522,44.24,28.78,80,97,14.52
347,Fairbanks,US,2022-05-23 00:10:23,64.8378,-147.7164,66.31,26,40,10.36
348,Verkh-Usugli,RU,2022-05-23 00:10:24,52.7,115.1667,48.56,63,32,9.33
349,Zakharovo,RU,2022-05-23 00:10:24,54.366,39.2792,31.55,83,11,6.6
350,Opuwo,NA,2022-05-23 00:10:24,-18.0607,13.84,54.07,24,2,5.19
351,Khani,GE,2022-05-23 00:10:24,41.9563,42.9566,54.97,78,90,2.21
352,Noshiro,JP,2022-05-23 00:10:25,40.2039,140.0242,61.09,70,100,2.24
353,Meulaboh,ID,2022-05-23 00:06:40,4.1363,96.1285,77.45,88,100,3.0
354,Mayo,US,2022-05-23 00:10:25,38.8876,-76.5119,75.97,88,40,6.91
355,Kavieng,PG,2022-05-23 00:10:25,-2.5744,150.7967,84.79,64,18,17.96
356,Labuhan,ID,2022-05-23 00:10:25,-6.8844,112.2051,79.83,83,92,10.58
357,Najran,SA,2022-05-23 00:05:27,17.4924,44.1277,73.8,14,1,1.99
358,Gilbues,BR,2022-05-23 00:10:26,-9.8317,-45.3439,76.57,51,30,2.21
359,Oussouye,SN,2022-05-23 00:10:26,12.485,-16.5469,74.44,75,86,9.69
360,Nome,US,2022-05-23 00:10:26,64.5011,-165.4064,65.16,44,0,12.66
361,Brigantine,US,2022-05-23 00:10:26,39.4101,-74.3646,81.19,79,0,6.91
362,Billings,US,2022-05-23 00:05:37,45.7833,-108.5007,60.3,36,75,9.22
363,Pandan,PH,2022-05-23 00:10:27,14.0453,124.1694,83.19,76,91,5.5
364,Atagay,RU,2022-05-23 00:10:27,55.1033,99.3875,55.0,56,94,3.2
365,Port Blair,IN,2022-05-23 00:10:27,11.6667,92.75,82.98,81,100,21.79
366,Sao Luiz Gonzaga,BR,2022-05-23 00:10:27,-28.4083,-54.9608,53.69,81,72,5.26
367,Arrecife,ES,2022-05-23 00:10:28,28.963,-13.5477,67.98,77,40,16.11
368,Constitucion,CL,2022-05-23 00:10:28,-35.3333,-72.4167,52.02,92,100,12.68
369,Roald,NO,2022-05-23 00:05:37,62.5833,6.1333,56.32,93,20,4.61
370,Itarema,BR,2022-05-23 00:10:28,-2.9248,-39.9167,75.94,87,25,8.01
371,Price,US,2022-05-23 00:10:28,39.5994,-110.8107,68.11,8,0,19.57
372,Hato Mayor,DO,2022-05-23 00:10:29,18.7629,-69.256,74.3,87,62,7.05
373,Klamath Falls,US,2022-05-23 00:10:29,42.2249,-121.7817,69.49,22,0,9.22
374,Maragogi,BR,2022-05-23 00:10:29,-9.0122,-35.2225,76.53,83,43,11.95
375,Lata,PT,2022-05-23 00:10:29,40.1629,-8.3327,63.81,90,88,3.56
376,Antofagasta,CL,2022-05-23 00:10:30,-23.65,-70.4,58.28,79,35,4.45
377,Dhidhdhoo,MV,2022-05-23 00:10:30,6.8833,73.1,83.28,78,89,18.03
378,Black River,JM,2022-05-23 00:10:30,18.0264,-77.8487,80.37,74,100,7.05
379,Anadyr,RU,2022-05-23 00:10:30,64.75,177.4833,54.1,58,0,8.95
380,Contamana,PE,2022-05-23 00:10:31,-7.3333,-75.0167,76.08,77,83,2.86
381,Kachug,RU,2022-05-23 00:10:31,53.9606,105.8817,54.66,54,46,7.0
382,Healdsburg,US,2022-05-23 00:10:31,38.6105,-122.8692,91.09,26,0,11.5
383,Lorengau,PG,2022-05-23 00:10:31,-2.0226,147.2712,85.82,64,98,13.29
384,Alberton,CA,2022-05-23 00:10:32,46.8168,-64.0654,63.63,90,91,13.98
385,Sorsk,RU,2022-05-23 00:10:32,54.0033,90.2467,62.1,60,99,3.31
386,Cabedelo,BR,2022-05-23 00:10:32,-6.9811,-34.8339,75.87,84,28,14.25
387,Mocuba,MZ,2022-05-23 00:10:33,-16.8392,36.9856,65.98,90,65,3.44
388,Nauta,PE,2022-05-23 00:10:33,-4.5061,-73.5757,78.19,75,78,1.92
389,Shingu,JP,2022-05-23 00:10:33,33.7333,135.9833,74.88,56,1,4.27
390,Oriximina,BR,2022-05-23 00:10:33,-1.7656,-55.8661,74.66,91,9,3.36
391,Chone,EC,2022-05-23 00:10:34,-0.6833,-80.1,75.13,93,89,4.81
392,Kanniyakumari,IN,2022-05-23 00:10:34,8.0833,77.5667,79.12,83,45,18.59
393,Touros,BR,2022-05-23 00:10:34,-5.1989,-35.4608,75.7,91,20,12.75
394,Karpogory,RU,2022-05-23 00:10:34,64.0019,44.4451,29.89,76,100,12.62
395,Rameswaram,IN,2022-05-23 00:10:35,9.2833,79.3,84.09,71,93,14.97
396,Shache,CN,2022-05-23 00:10:35,38.4167,77.2406,69.71,44,100,15.66
397,Salur,IN,2022-05-23 00:10:35,18.5333,83.2167,82.31,66,31,1.81
398,Moskovskiy,RU,2022-05-23 00:10:35,55.5991,37.355,35.67,65,0,7.0
399,Komsomolskiy,UZ,2022-05-23 00:10:36,40.4272,71.7189,54.32,76,100,4.61
400,Ikalamavony,MG,2022-05-23 00:10:36,-21.15,46.5833,59.09,90,8,5.41
401,Ampanihy,MG,2022-05-23 00:10:36,-24.7,44.75,62.78,81,25,4.45
402,Spring Hill,US,2022-05-23 00:06:32,28.4769,-82.5255,84.94,84,0,3.44
403,Tabou,CI,2022-05-23 00:10:36,4.423,-7.3528,75.33,90,100,8.97
404,Fort Nelson,CA,2022-05-23 00:08:07,58.8053,-122.7002,55.53,54,100,8.12
405,Kysyl-Syr,RU,2022-05-23 00:10:37,63.8986,122.7617,54.66,44,74,4.63
406,Richards Bay,ZA,2022-05-23 00:10:37,-28.783,32.0377,62.06,91,100,14.99
407,Machinga,MW,2022-05-23 00:10:37,-15.1685,35.3,65.89,67,76,3.11
408,Paamiut,GL,2022-05-23 00:10:37,61.994,-49.6678,33.71,92,100,22.01
409,Algeciras,ES,2022-05-23 00:10:38,36.1333,-5.4505,65.88,77,19,14.97
410,Rawson,AR,2022-05-23 00:09:15,-43.3002,-65.1023,47.59,55,100,16.2
411,Esperance,AU,2022-05-23 00:10:38,-33.8667,121.9,62.71,77,12,12.28
412,Mayumba,GA,2022-05-23 00:10:38,-3.432,10.6554,75.22,81,92,5.73
413,Turan,VN,2022-05-23 00:08:09,16.0678,108.2208,84.18,74,20,1.14
414,Kushmurun,KZ,2022-05-23 00:10:38,52.4503,64.6311,48.6,71,100,13.15
415,Izhevskoye,RU,2022-05-23 00:10:38,54.5567,40.8703,29.44,86,18,6.33
416,Kalemie,CD,2022-05-23 00:05:40,-5.9475,29.1947,69.64,81,53,1.97
417,Montepuez,MZ,2022-05-23 00:10:39,-13.1256,38.9997,63.39,98,36,0.98
418,Loandjili,CG,2022-05-23 00:10:39,-4.7561,11.8578,74.08,84,61,5.35
419,Cananeia,BR,2022-05-23 00:05:49,-25.0147,-47.9267,63.37,89,5,2.64
420,Miranda,CO,2022-05-23 00:10:39,3.2499,-76.2281,68.41,93,86,4.76
421,Lansdale,US,2022-05-23 00:08:59,40.2415,-75.2838,77.04,84,0,9.22
422,Matay,EG,2022-05-23 00:10:39,28.419,30.7792,69.67,42,0,7.31
423,Kurilsk,RU,2022-05-23 00:10:40,45.2333,147.8833,48.29,81,100,8.39
424,San Jose,US,2022-05-23 00:05:50,37.3394,-121.895,85.51,38,20,21.85
425,Don Sak,TH,2022-05-23 00:10:40,9.3168,99.6918,81.0,81,100,11.39
426,Aldan,RU,2022-05-23 00:10:40,58.6031,125.3894,45.37,73,76,4.61
427,Ballybofey,IE,2022-05-23 00:10:40,54.8,-7.7833,49.77,95,55,3.44
428,Tahara,JP,2022-05-23 00:10:41,34.6667,137.2667,69.75,64,11,17.85
429,Jacmel,HT,2022-05-23 00:10:41,18.2342,-72.5347,76.84,83,84,5.41
430,Nhulunbuy,AU,2022-05-23 00:10:41,-12.2333,136.7667,86.61,70,20,12.66
431,Joshimath,IN,2022-05-23 00:05:48,30.5667,79.5667,57.63,81,83,1.77
432,Aurillac,FR,2022-05-23 00:10:41,44.9167,2.45,56.91,99,78,1.61
433,La Palma,US,2022-05-23 00:10:42,33.8464,-118.0467,80.87,58,0,9.22
434,Rumonge,BI,2022-05-23 00:10:42,-3.9736,29.4386,71.38,80,84,4.85
435,Colac,AU,2022-05-23 00:10:42,-38.3333,143.5833,54.84,82,7,3.47
436,San Felipe,VE,2022-05-23 00:10:43,10.3399,-68.7425,72.93,84,36,4.72
437,Quibor,VE,2022-05-23 00:10:43,9.9287,-69.6201,75.72,58,2,7.34
438,Phuket,TH,2022-05-23 00:10:43,8.0,98.25,82.62,83,40,6.91
439,Kruisfontein,ZA,2022-05-23 00:10:43,-34.0033,24.7314,54.41,80,87,3.91
440,Isangel,VU,2022-05-23 00:10:43,-19.55,169.2667,84.31,79,40,4.61
441,Durusu,TR,2022-05-23 00:10:44,41.3053,28.6767,64.58,88,14,1.01
442,Naze,JP,2022-05-23 00:08:56,28.3667,129.4833,69.87,69,100,6.4
443,Carasova,RO,2022-05-23 00:10:44,45.1986,21.87,51.21,80,41,1.36
444,Beira,MZ,2022-05-23 00:10:44,-19.8436,34.8389,68.59,93,50,10.67
445,Nizhniy Tsasuchey,RU,2022-05-23 00:10:44,50.5167,115.1333,62.06,44,95,12.93
446,Svetlyy,RU,2022-05-23 00:10:46,54.675,20.1347,48.25,87,93,7.72
447,Ostrovnoy,RU,2022-05-23 00:10:46,68.0531,39.5131,30.63,78,19,10.83
448,Raahe,FI,2022-05-23 00:10:46,64.6833,24.4833,44.69,78,39,9.6
449,Saldanha,ZA,2022-05-23 00:10:47,-33.0117,17.9442,58.71,89,73,2.64
450,Tumpat,MY,2022-05-23 00:10:47,6.1978,102.171,78.73,85,100,4.34
451,Mamlyutka,KZ,2022-05-23 00:10:47,54.9375,68.5394,44.62,77,67,13.85
452,Bardiyah,LY,2022-05-23 00:10:47,31.7561,25.0865,64.54,78,0,13.51
453,Vanimo,PG,2022-05-23 00:10:48,-2.6741,141.3028,84.27,70,94,5.95
454,Puri,IN,2022-05-23 00:08:35,19.8,85.85,77.52,86,74,4.88
455,Zhezkazgan,KZ,2022-05-23 00:10:48,47.8043,67.7144,48.74,28,5,9.84
456,Palmer,US,2022-05-23 00:06:55,42.1584,-72.3287,79.97,58,100,19.57
457,Mpika,ZM,2022-05-23 00:10:48,-11.8343,31.4529,63.05,74,89,2.73
458,Nazarovo,RU,2022-05-23 00:10:49,56.0064,90.3914,54.9,84,100,1.52
459,Salinas,US,2022-05-23 00:07:35,36.6777,-121.6555,83.21,60,0,12.66
460,Dornach,CH,2022-05-23 00:10:49,47.4804,7.6164,64.54,75,0,1.14
461,Necochea,AR,2022-05-23 00:10:49,-38.5473,-58.7368,51.73,55,100,9.51
462,Ituporanga,BR,2022-05-23 00:10:50,-27.4144,-49.6025,53.38,79,100,2.66
463,Ayni,TJ,2022-05-23 00:10:50,39.3941,68.5377,38.1,85,67,5.93
464,Otane,NZ,2022-05-23 00:10:50,-39.8833,176.6333,58.01,65,11,7.07
465,Doha,QA,2022-05-23 00:10:50,25.2867,51.5333,89.58,22,0,13.8
466,Tuatapere,NZ,2022-05-23 00:10:50,-46.1333,167.6833,50.83,71,55,10.27
467,Vostok,RU,2022-05-23 00:10:51,46.4856,135.8833,58.12,61,70,2.26
468,Worthington,US,2022-05-23 00:10:51,40.0931,-83.018,66.25,62,0,10.36
469,Ous,RU,2022-05-23 00:10:51,60.9058,61.5186,32.59,94,96,8.95
470,Vila Franca Do Campo,PT,2022-05-23 00:10:51,37.7167,-25.4333,67.19,95,94,2.42
471,Gornyak,RU,2022-05-23 00:10:52,50.9942,81.4661,56.25,56,100,2.06
472,Ouadda,CF,2022-05-23 00:10:52,8.0777,22.4007,72.91,68,72,4.18
473,Tibana,RO,2022-05-23 00:10:52,46.9833,27.3333,53.98,79,92,3.09
474,Mercedes,AR,2022-05-23 00:10:52,-34.6515,-59.4307,57.78,76,55,7.85
475,Saint-Georges,GD,2022-05-23 00:10:53,12.0564,-61.7485,78.71,80,96,12.57
476,Puerto Escondido,MX,2022-05-23 00:10:53,15.85,-97.0667,83.23,74,0,6.91
477,Quatre Cocos,MU,2022-05-23 00:10:53,-20.2078,57.7625,71.1,71,16,13.04
478,Gorele,TR,2022-05-23 00:10:54,41.0308,39.0031,57.74,91,81,6.55
479,Conceicao Do Araguaia,BR,2022-05-23 00:10:54,-8.2578,-49.2647,78.13,64,38,0.89
480,Kjollefjord,NO,2022-05-23 00:10:54,70.9457,27.3465,42.85,86,52,5.46
481,Orlik,RU,2022-05-23 00:10:54,52.5178,99.825,56.43,54,87,4.61
482,Udachnyy,RU,2022-05-23 00:10:55,66.4167,112.4,53.65,63,77,15.19
483,Broken Hill,AU,2022-05-23 00:10:55,-31.95,141.4333,60.31,62,1,8.41
484,Along,IN,2022-05-23 00:10:55,28.1667,94.7667,70.77,96,87,1.43
485,Sawtell,AU,2022-05-23 00:10:55,-30.3833,153.1,60.82,88,40,16.11
486,Bellevue,US,2022-05-23 00:08:47,47.6104,-122.2007,75.02,37,75,7.0
487,Prescott,US,2022-05-23 00:07:01,34.54,-112.4685,79.95,20,0,13.8
488,Ixtapa,MX,2022-05-23 00:07:18,20.7,-105.2,80.22,73,0,9.22
489,Sabha,LY,2022-05-23 00:10:56,27.0377,14.4283,75.11,11,41,10.85
490,Moerai,PF,2022-05-23 00:10:56,-22.4333,-151.3333,78.44,67,62,5.44
491,Kamen-Rybolov,RU,2022-05-23 00:10:56,44.7481,132.0403,58.66,72,40,6.71
492,Port Hardy,CA,2022-05-23 00:10:56,50.6996,-127.4199,52.36,77,100,7.34
493,Erzurum,TR,2022-05-23 00:10:57,40.0,41.5,44.28,62,33,3.02
494,Rocha,UY,2022-05-23 00:10:57,-34.4833,-54.3333,49.82,86,27,5.91
495,Bayir,TR,2022-05-23 00:10:57,37.2687,28.2167,55.92,51,25,4.12
496,Brewster,US,2022-05-23 00:07:29,41.3973,-73.6171,78.91,85,75,17.27
497,Ostend,BE,2022-05-23 00:10:57,51.2234,2.9119,61.92,78,0,1.14
498,Bajil,YE,2022-05-23 00:11:03,15.0584,43.2851,88.14,36,30,1.66
499,Hattiesburg,US,2022-05-23 00:11:03,31.3271,-89.2903,80.92,83,0,8.05
500,Rondonopolis,BR,2022-05-23 00:11:04,-16.4708,-54.6356,66.42,45,9,1.81
501,Tommot,RU,2022-05-23 00:11:05,58.9564,126.2925,50.16,76,72,3.29
502,Vung Tau,VN,2022-05-23 00:11:05,10.346,107.0843,80.31,81,98,12.75
503,Pahrump,US,2022-05-23 00:11:05,36.2083,-115.9839,90.45,10,53,4.0
504,Phuntsholing,BT,2022-05-23 00:11:06,26.8516,89.3884,71.29,81,82,6.13
505,Lookan,PH,2022-05-23 00:11:06,5.037,120.1027,80.51,79,100,2.44
506,Inirida,CO,2022-05-23 00:11:06,3.8653,-67.9239,74.34,94,75,1.34
507,Coos Bay,US,2022-05-23 00:11:06,43.3665,-124.2179,67.32,91,40,9.22
508,Henties Bay,NA,2022-05-23 00:11:07,-22.116,14.2845,62.15,54,2,3.31
509,Montauban,FR,2022-05-23 00:11:07,44.0833,1.5,64.69,88,76,6.2
510,Tres Lagoas,BR,2022-05-23 00:11:07,-20.7511,-51.6783,61.81,43,1,4.03
511,Rantoul,US,2022-05-23 00:11:07,40.3084,-88.1559,60.82,57,40,4.61
512,Guozhen,CN,2022-05-23 00:06:27,34.3659,107.359,73.45,54,3,0.27
513,Saint Petersburg,RU,2022-05-23 00:11:08,59.8944,30.2642,46.11,65,0,6.71
514,Filingue,NE,2022-05-23 00:11:08,14.3521,3.3168,86.76,43,94,10.89
515,Gari,RU,2022-05-23 00:11:08,59.4307,62.3497,32.32,95,16,7.29
516,Teknaf,BD,2022-05-23 00:11:09,20.8624,92.3058,80.38,89,94,5.37
517,Flinders,AU,2022-05-23 00:11:09,-34.5833,150.8552,60.19,91,99,5.01
518,Mandalgovi,MN,2022-05-23 00:11:09,45.7625,106.2708,62.74,24,26,2.44
519,Japura,ID,2022-05-23 00:11:09,-0.3167,102.35,75.6,97,96,1.48
520,Wagar,SD,2022-05-23 00:11:10,16.1525,36.2032,92.88,25,14,4.97
521,Morant Bay,JM,2022-05-23 00:11:10,17.8815,-76.4093,83.71,85,100,7.63
522,La Paz,BO,2022-05-23 00:06:41,-16.5,-68.15,46.38,26,39,5.75
523,Oktyabrskoye,RU,2022-05-23 00:11:10,43.0645,44.7417,53.74,76,16,8.95
524,Energetik,RU,2022-05-23 00:11:11,51.7445,58.7934,48.63,97,100,11.03
525,Zlobin,HR,2022-05-23 00:11:11,45.2924,14.6541,60.62,84,20,2.3
526,Vetluga,RU,2022-05-23 00:11:12,57.8557,45.781,31.66,93,92,7.47
527,Namwala,ZM,2022-05-23 00:11:12,-15.7504,26.4384,50.56,36,56,5.3
528,Natal,BR,2022-05-23 00:11:12,-5.795,-35.2094,75.43,89,21,11.45
529,Sinnamary,GF,2022-05-23 00:11:13,5.3833,-52.95,76.91,89,97,5.35
530,Mogwase,ZA,2022-05-23 00:11:13,-25.185,27.2665,51.21,73,43,4.61
531,Kyshtovka,RU,2022-05-23 00:11:13,56.555,76.6271,46.33,83,23,12.24
532,Kalmunai,LK,2022-05-23 00:09:17,7.4167,81.8167,79.03,73,14,3.71
533,Voykove,UA,2022-05-23 00:11:14,45.3826,36.4372,57.22,82,52,11.97
534,Ahuimanu,US,2022-05-23 00:11:14,21.4447,-157.8378,83.91,66,75,17.27
535,Okhotsk,RU,2022-05-23 00:11:14,59.3833,143.3,38.16,89,99,4.72
536,Brae,GB,2022-05-23 00:11:14,60.3964,-1.353,50.65,98,100,10.83
537,Tessalit,ML,2022-05-23 00:11:15,20.1986,1.0114,84.69,33,18,18.88
538,San Luis,AR,2022-05-23 00:11:15,-33.295,-66.3356,57.06,43,91,4.85
539,Bistra,RO,2022-05-23 00:11:15,46.3833,23.1,49.59,87,70,2.73
540,Atikokan,CA,2022-05-23 00:11:16,48.7555,-91.6216,51.69,41,96,6.85
541,Aksu,CN,2022-05-23 00:11:16,41.1231,80.2644,73.98,25,100,10.87
542,Qaqortoq,GL,2022-05-23 00:11:16,60.7167,-46.0333,32.74,97,89,6.15
543,Sitka,US,2022-05-23 00:11:16,57.0531,-135.33,55.29,67,0,5.75
544,Stornoway,GB,2022-05-23 00:11:17,58.2093,-6.3865,48.92,97,100,3.44
545,Elektrenai,LT,2022-05-23 00:11:17,54.7667,24.6333,49.28,80,100,3.29
546,Gelemso,ET,2022-05-23 00:11:17,8.8167,40.5167,62.76,60,73,5.57
547,Stepnyak,KZ,2022-05-23 00:11:18,52.8339,70.7803,44.06,67,57,11.52
548,Nemuro,JP,2022-05-23 00:11:18,43.3236,145.575,45.72,96,100,14.97
549,Portland,US,2022-05-23 00:11:13,45.5234,-122.6762,75.18,32,75,8.05
550,Mattru,SL,2022-05-23 00:11:18,7.6244,-11.8332,74.26,97,100,3.69
551,Salina,US,2022-05-23 00:10:02,38.8403,-97.6114,66.94,30,0,9.22
552,Ballina,AU,2022-05-23 00:11:18,-28.8667,153.5667,61.79,81,61,11.65
553,Puerto Colombia,CO,2022-05-23 00:11:19,10.9878,-74.9547,82.49,86,12,21.85
554,Male,MV,2022-05-23 00:11:19,4.1748,73.5089,82.81,77,95,14.18
555,Ternate,ID,2022-05-23 00:11:20,0.8,127.4,81.25,78,99,3.4
556,Sakakah,SA,2022-05-23 00:11:20,29.9697,40.2064,72.61,24,18,16.84
557,Bilma,NE,2022-05-23 00:11:20,18.6853,12.9164,85.24,12,75,3.87
558,Ekhabi,RU,2022-05-23 00:11:21,53.5102,142.9671,35.82,81,100,7.2
559,Bagan,RU,2022-05-23 00:11:21,54.1001,77.6646,49.6,50,12,10.6
560,Irbil,IQ,2022-05-23 00:11:21,36.1926,44.0106,77.79,21,35,7.29
561,Ulaanbaatar,MN,2022-05-23 00:11:21,47.9077,106.8832,61.41,31,43,3.96
562,Tiznit,MA,2022-05-23 00:06:52,29.5833,-9.5,73.27,54,10,1.32
563,Pontes E Lacerda,BR,2022-05-23 00:11:22,-15.2261,-59.3353,69.66,66,37,2.13
564,Mogadishu,SO,2022-05-23 00:11:22,2.0371,45.3438,80.15,88,100,19.71
565,Partizansk,RU,2022-05-23 00:11:22,43.1258,133.1339,68.86,42,10,0.65
566,Shagonar,RU,2022-05-23 00:11:23,51.5333,92.8,65.66,44,97,3.85
567,Nandyal,IN,2022-05-23 00:11:23,15.4833,78.4833,80.58,72,28,10.87
